,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit Margin
9809,9810,0,345,2017-01-06,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
9810,9811,40,533,2017-03-12,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
9811,9812,51,1526,2017-06-09,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01,802.26
9812,9813,86,2599,2017-07-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01,110.56
9813,9814,4,1186,2017-11-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01,451.6500000000001
9814,9815,35,2027,2017-05-07,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
9815,9816,13,38,2017-08-13,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01,574.6200000000001
9816,9817,6,3027,2017-11-29,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01,91.15
9817,9818,98,1707,2017-11-28,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01,693.76
9818,9819,7,3114,2017-09-10,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01,745.94
9819,9820,31,1425,2017-12-30,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
9820,9821,72,2774,2017-06-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
9821,9822,5,2401,2017-12-09,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01,114.93
9822,9823,54,791,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
9823,9824,92,3111,2017-07-29,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
9824,9825,77,959,2017-03-09,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01,445.2099999999999
9825,9826,84,1255,2017-04-21,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01,75.48000000000002
9826,9827,87,946,2017-07-03,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
9827,9828,42,2783,2017-04-03,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01,199.0999999999999
9828,9829,67,3176,2017-04-29,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01,167.20999999999998
9829,9830,89,3355,2017-11-08,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
9830,9831,79,3244,2017-05-09,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
9831,9832,81,3410,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01,64.50999999999999
9832,9833,71,1818,2017-05-10,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01,737.1700000000001
9833,9834,33,2070,2017-07-17,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
9834,9835,86,1879,2017-01-04,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
9835,9836,51,953,2017-08-28,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01,802.26
9836,9837,66,619,2017-07-22,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01,64.92999999999995
9837,9838,92,1682,2017-09-09,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
9838,9839,0,3451,2017-12-05,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01,4.8
9839,9840,17,1850,2017-05-17,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
9840,9841,35,2430,2017-05-04,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
9841,9842,61,2405,2017-03-11,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01,14.229999999999997
9842,9843,62,2194,2017-09-07,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01,179.44
9843,9844,52,131,2017-01-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1970-01-01,957.02
9844,9845,40,1764,2017-09-19,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
9845,9846,49,1493,2017-03-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
9846,9847,18,2548,2017-11-30,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01,143.82
9847,9848,69,2654,2017-02-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01,198.22000000000003
9848,9849,74,1782,2017-03-30,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01,827.1599999999999
9849,9850,17,211,2017-06-11,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01,409.8600000000001
9850,9851,53,1555,2017-01-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01,509.97
9851,9852,15,879,2017-01-04,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
9852,9853,34,933,2017-03-22,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01,309.80999999999995
9853,9854,35,229,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
9854,9855,7,2441,2017-02-23,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01,144.26
9855,9856,40,487,2017-08-13,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
9856,9857,64,1852,2017-04-17,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
9857,9858,36,1139,2017-08-13,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01,437.46
9858,9859,79,1224,2017-07-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
9859,9860,64,181,2017-10-26,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
9860,9861,59,2604,2017-03-24,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
9861,9862,65,2657,2017-06-08,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01,1028.76
9862,9863,80,1691,2017-03-29,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
9863,9864,0,779,2017-03-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01,57.72999999999999
9864,9865,57,1070,2017-12-16,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01,1630.25
9865,9866,66,677,2017-01-12,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01,64.92999999999995
9866,9867,1,1971,2017-04-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
9867,9868,35,1009,2017-11-06,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
9868,9869,32,1896,2017-01-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
9869,9870,92,1353,2017-12-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
9870,9871,43,1585,2017-02-08,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01,502.47
9871,9872,89,2940,2017-09-27,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
9872,9873,0,808,2017-02-10,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01,167.20999999999998
9873,9874,99,37,2017-09-12,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01,189.27999999999997
9874,9875,5,3063,2017-09-29,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01,114.93
9875,9876,54,2276,2017-10-10,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
9876,9877,46,1559,2017-05-07,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01,1544.6100000000001
9877,9878,68,2726,2017-09-25,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01,1592.19
9878,9879,40,2141,2017-08-10,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01,1295.43
9879,9880,29,1146,2017-10-18,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01,834.9399999999999
9880,9881,79,974,2017-07-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
9881,9882,69,3363,2017-03-05,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01,445.2099999999999
9882,9883,63,1453,2017-04-07,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01,1230.3000000000002
9883,9884,29,3376,2017-08-16,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01,135.84999999999997
9884,9885,17,3150,2017-08-07,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01,409.8600000000001
9885,9886,86,3131,2017-03-22,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01,110.56
9886,9887,94,1249,2017-05-01,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01,641.64
9887,9888,87,2238,2017-08-11,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
9888,9889,14,286,2017-03-13,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01,152.54999999999995
9889,9890,0,237,2017-02-22,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01,91.15
9890,9891,3,1866,2017-08-24,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
9891,9892,28,2740,2017-08-13,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01,133.7800000000002
9892,9893,1,1596,2017-07-17,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01,1010.02
9893,9894,90,684,2017-11-03,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01,72.59999999999997
9894,9895,14,1307,2017-07-30,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01,737.1700000000001
9895,9896,91,3133,2017-07-27,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01,25.08999999999999
9896,9897,72,2308,2017-05-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
9897,9898,32,3136,2017-08-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01,431.33000000000004
9898,9899,35,397,2017-11-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
9899,9900,18,1465,2017-09-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01,143.82
9900,9901,21,1037,2017-02-21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01,690.49
9901,9902,51,2183,2017-05-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01,802.26
9902,9903,100,1293,2017-05-05,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01,830.2399999999999
9903,9904,90,1922,2017-09-28,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01,437.46
9904,9905,41,2102,2017-02-16,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
9905,9906,79,3384,2017-01-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
9906,9907,74,2322,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01,827.1599999999999
9907,9908,23,1654,2017-02-20,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01,817.36
9908,9909,87,1393,2017-11-30,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01,471.6
9909,9910,61,2680,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01,14.229999999999997
9910,9911,9,1303,2017-01-06,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01,75.13999999999999
9911,9912,42,1932,2017-03-27,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01,199.0999999999999
9912,9913,19,3021,2017-10-13,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01,4.8
9913,9914,3,3350,2017-11-22,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
9914,9915,10,2857,2017-01-11,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01,1103.43
9915,9916,2,3143,2017-11-03,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
9916,9917,58,3261,2017-01-11,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01,771.12
9917,9918,5,610,2017-03-15,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01,114.93
9918,9919,90,337,2017-10-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01,437.46
9919,9920,0,1744,2017-09-12,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
9920,9921,34,2125,2017-07-17,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01,1069.5500000000002
9921,9922,22,1463,2017-09-11,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01,143.82
9922,9923,25,3388,2017-09-18,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
9923,9924,60,2237,2017-04-19,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01,217.51
9924,9925,62,917,2017-11-25,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01,179.44
9925,9926,86,1086,2017-10-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01,110.56
9926,9927,80,1408,2017-12-20,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
9927,9928,56,955,2017-10-31,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01,45.96000000000001
9928,9929,40,799,2017-12-20,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
9929,9930,22,1279,2017-11-08,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01,15.080000000000005
9930,9931,97,185,2017-06-09,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01,50.66
9931,9932,2,1489,2017-09-09,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01,17.869999999999997
9932,9933,5,549,2017-03-12,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01,114.93
9933,9934,25,2339,2017-07-22,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
9934,9935,0,362,2017-04-28,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01,45.96000000000001
9935,9936,79,2319,2017-10-01,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01,1408.91
9936,9937,15,508,2017-02-13,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
9937,9938,94,2111,2017-10-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01,641.64
9938,9939,52,2775,2017-01-20,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01,450.77
9939,9940,50,2072,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01,43.97
9940,9941,48,893,2017-10-16,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01,812.44
9941,9942,79,724,2017-07-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01,737.5699999999999
9942,9943,74,426,2017-11-01,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01,827.1599999999999
9943,9944,71,773,2017-10-19,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01,737.1700000000001
9944,9945,7,514,2017-04-28,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01,745.94
9945,9946,7,720,2017-09-18,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01,745.94
9946,9947,92,1378,2017-07-17,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
9947,9948,37,1322,2017-07-29,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01,1544.6100000000001
9948,9949,96,1730,2017-01-31,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
9949,9950,86,1959,2017-07-26,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01,110.56
9950,9951,97,149,2017-08-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01,50.66
9951,9952,99,2459,2017-08-29,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01,189.27999999999997
9952,9953,86,2686,2017-02-01,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01,110.56
9953,9954,29,2803,2017-04-25,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01,135.84999999999997
9954,9955,15,3474,2017-09-10,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01,209.84000000000003
9955,9956,96,2254,2017-10-10,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
9956,9957,83,3217,2017-11-08,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01,1408.91
9957,9958,64,889,2017-05-05,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
9958,9959,48,594,2017-02-11,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01,812.44
9959,9960,89,2064,2017-09-15,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01,1305.25
9960,9961,50,2845,2017-04-08,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01,43.97
9961,9962,64,765,2017-11-23,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
9962,9963,70,1528,2017-02-22,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01,830.2399999999999
9963,9964,82,1004,2017-02-17,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01,709.34
9964,9965,32,1260,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01,431.33000000000004
9965,9966,56,863,2017-10-22,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01,45.96000000000001
9966,9967,72,2439,2017-10-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01,90.09999999999997
9967,9968,46,1123,2017-08-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01,1215.34
9968,9969,4,2981,2017-08-17,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01,1383.6100000000001
9969,9970,70,2088,2017-12-11,1.0,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01,198.29000000000002
9970,9971,59,1229,2017-04-23,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01,327.9799999999999
9971,9972,0,1637,2017-02-28,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01,50.66
9972,9973,79,2617,2017-08-02,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01,1408.91
9973,9974,73,1346,2017-05-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01,1612.25
9974,9975,90,1469,2017-01-22,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01,72.59999999999997
9975,9976,56,2813,2017-03-17,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01,45.96000000000001
9976,9977,90,837,2017-07-26,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01,72.59999999999997
9977,9978,92,318,2017-01-08,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
9978,9979,3,3470,2017-07-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
9979,9980,31,1090,2017-10-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01,57.72999999999999
9980,9981,84,2309,2017-11-07,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01,75.48000000000002
9981,9982,92,2916,2017-05-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01,155.6500000000001
9982,9983,23,353,2017-04-03,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01,75.75
9983,9984,27,582,2017-07-20,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01,110.80999999999995
9984,9985,91,192,2017-05-15,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01,25.08999999999999
9985,9986,85,3389,2017-01-01,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
9986,9987,56,2565,2017-06-26,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01,45.96000000000001
9987,9988,3,853,2017-10-27,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01,1702.5499999999997
9988,9989,100,1852,2017-05-24,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1970-01-01,830.2399999999999
9989,9990,93,1088,2017-12-01,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
9990,9991,96,851,2017-08-10,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01,129.01
9991,9992,19,874,2017-06-19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01,4.8
9992,9993,20,1267,2017-07-17,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01,195.33999999999992
9993,9994,82,3455,2017-05-11,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01,459.46000000000015
9994,9995,4,2123,2017-05-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01,451.6500000000001
9995,9996,36,1457,2017-03-03,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01,437.46
9996,9997,43,2268,2017-02-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01,502.47
9997,9998,50,3046,2017-03-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01,43.97
9998,9999,7,165,2017-04-14,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01,745.94
9999,10000,1,97,2017-01-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
10000,10001,54,2782,2017-06-15,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01,1279.3999999999999
10002,10003,85,467,2017-01-01,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
10003,10004,1,2963,2017-04-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
10004,10005,99,432,2017-11-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1970-01-01,456.44999999999993
10005,10006,7,573,2017-09-16,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01,745.94
10006,10007,35,2219,2017-07-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01,448.67999999999995
10007,10008,66,3381,2017-06-18,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01,64.92999999999995
10008,10009,64,2225,2017-06-05,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01,872.8900000000001
10009,10010,11,3049,2017-11-17,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01,195.33999999999992
10010,10011,92,2865,2017-10-27,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01,1630.25
10011,10012,23,485,2017-04-02,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01,817.36
10012,10013,35,2479,2017-09-16,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01,903.11
10013,10014,63,1043,2017-05-01,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01,1383.6100000000001
10014,10015,31,1519,2017-11-01,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01,547.28
10015,10016,41,42,2017-06-03,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01,104.24000000000001
10016,10017,72,770,2017-06-10,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01,771.12
10017,10018,40,844,2017-05-02,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01,1295.43
10018,10019,84,499,2017-05-17,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01,75.48000000000002
10019,10020,77,1241,2017-05-25,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01,445.2099999999999
10020,10021,93,2079,2017-12-27,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01,583.2700000000001
10021,10022,70,1737,2017-05-19,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01,198.29000000000002
10022,10023,36,1792,2017-04-16,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1970-01-01,437.46
10023,10024,23,2304,2017-12-26,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01,75.75
10024,10025,55,1890,2017-05-29,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01,1295.43
